Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012]
GDP (current US$),NY.GDP.MKTP.CD,Malta,MLT,3957418082.79925,3917620727.92241,4296164768.28161,5119621569.32049,5643525281.93441,5980795755.74103,6390123590.13841,7513834699.60697,8554293727.08674,8099400960.97627,8163841059.60265,9302057269.94718,8863076923.07692
GDP (current US$),NY.GDP.MKTP.CD,Marshall Islands,MHL,110937729.4126,115152142.7373,124735071.9054,126887585.4517,131106365.5396,137744500,143615000,150041700,152785100,152116100,163917000,172956700,184358700
GDP (current US$),NY.GDP.MKTP.CD,Mauritania,MRT,1081207677.52664,1121564037.89709,1149655880.95346,1285178265.97727,1496460378.86792,1857835643.13107,2699181754.65376,2837533270.09211,3585284791.60448,3027020496.19272,3526947608.88326,4136083638.09827,3958702640.07821
GDP (current US$),NY.GDP.MKTP.CD,Mauritius,MUS,4582562397.94313,4536544699.05727,4767303153.04439,5609836353.56371,6385691315.22535,6283796154.76327,6731536244.19443,7792063566.51501,9641077098.19803,8834661042.93519,9718233910.68203,11252405860.1091,11442096505.8236
GDP (current US$),NY.GDP.MKTP.CD,Mexico,MEX,683647980782.407,724703571306.821,741559499084.745,713284260879.765,770267585947.191,866346483685.297,966735935557.751,1043394940067.71,1099073123654.95,895313142212.023,1051627949327,1170085556895.86,1186460890129.93
GDP (current US$),NY.GDP.MKTP.CD,"Micronesia, Fed. Sts.",FSM,233226300,240051900,241543400,244991000,239563300,249845600,252991200,255890800,261339600,277510900,294117200,310287500,326161000
GDP (current US$),NY.GDP.MKTP.CD,Moldova,MDA,1288420222.94787,1480656884.38462,1661818168.4226,1980901553.51226,2598231467.43671,2988172424.46608,3408454197.89191,4402495921.29332,6054806100.84681,5439422031.39627,5811604051.96737,7016162818.43742,7284686576.2835
GDP (current US$),NY.GDP.MKTP.CD,Monaco,MCO,2647883820.18625,2671401082.76436,2905973022.1746,3588988600.70294,4110348444.49411,4280072625.97622,4663488363.0977,5974371695.95045,6919241412.09365,5557579883.30092,5350993377.48344,6074506533.22213,..
GDP (current US$),NY.GDP.MKTP.CD,Mongolia,MNG,1136896162.14218,1267997923.03269,1396555772.03794,1595297301.45651,1992066758.84423,2523359940.71209,3414053250.94549,4234894168.15659,5623236707.52471,4583834427.36474,6200357070.1148,8761426370.55877,10321968594.7799
GDP (current US$),NY.GDP.MKTP.CD,Montenegro,MNE,984279596.4,1159891560,1284504508.58333,1707662607.75,2073255525.20487,2257174480.78597,2696020574.58286,3673382211.86789,4538345344.90366,4158135025.80555,4114881346.94419,4501753897.55011,4045813953.48837
GDP (current US$),NY.GDP.MKTP.CD,Morocco,MAR,37020609824.9576,37724674865.0801,40416114690.137,49822651701.729,56948015336.0397,59523857868.0203,65637107776.2619,75226318359.375,88882967741.9355,90908402631.2523,90770671431.6696,99211339029.2806,95903690325.5715
GDP (current US$),NY.GDP.MKTP.CD,Mozambique,MOZ,4310090791.18029,4075049537.3821,4201332885.28416,4666197195.03197,5697991242.10618,6578515330.9933,7095910826.88243,9192939073.87628,11026247458.2388,10726631099.5579,10165353591.1673,13244880034.8481,14952946846.3451
GDP (current US$),NY.GDP.MKTP.CD,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Namibia,NAM,3908645559.67643,3546791604.35028,3361236316.59236,4931280096.42091,6606866456.87856,7261301442.47414,7978676469.77384,8740923997.55016,8486515516.06361,8875960840.05464,11281996426.0438,12412389467.3036,13037393422.6553
GDP (current US$),NY.GDP.MKTP.CD,Nepal,NPL,5494252207.90502,6007061224.4898,6050875806.66403,6330476434.54937,7273933992.74548,8130258976.02985,9043715355.8881,10325618017.379,12545438605.3959,12899651883.5748,15994094606.9709,18850351852.8989,19206800719.3069
GDP (current US$),NY.GDP.MKTP.CD,Netherlands,NLD,413396904367.054,426091275167.785,464478637304.724,570917607223.476,646069794441.03,672357359598.07,719376019921.198,833147764794.443,931327892379.771,858033892517.88,836389937229.197,893757287201.688,823139235420.959
GDP (current US$),NY.GDP.MKTP.CD,New Caledonia,NCL,2682347064.3642,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,New Zealand,NZL,52011592675.5368,53305709023.9411,66020996599.1424,87440454378.8934,102986218487.395,113791466880.794,110205483337.405,135294592082.535,130459339598.565,118952901992.338,143466743661.01,163841244615.035,171461397175.936
GDP (current US$),NY.GDP.MKTP.CD,Nicaragua,NIC,5107329007.0922,5323146565.70315,5224213017.54386,5322437645.00332,5795568204.64532,6322582498.50568,6786294615.82242,7458103363.41708,8491388728.00293,8380731881.31468,8938209651.43938,9898576240.9529,10644947614.7401
GDP (current US$),NY.GDP.MKTP.CD,Niger,NER,1798374532.94855,1945327545.88815,2170481497.62212,2731416281.32537,3052898685.69525,3405134555.29166,3646727993.03698,4291363546.82479,5403364453.52777,5397121962.02425,5718589550.16349,6409169698.10695,6611341028.98716
GDP (current US$),NY.GDP.MKTP.CD,Nigeria,NGA,46385996027.4279,44138014092.2627,59116868249.8401,67655840108.1547,87845403978.2742,112248324602.677,145429802541.747,166451202370.171,208064724514.151,169481270114.984,369062403181.945,411743801711.642,462979245902.413
GDP (current US$),NY.GDP.MKTP.CD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Norway,NOR,168288531891.204,170922851073.768,191927027230.141,224880794327.844,260029106207.989,304060069848.661,340041735966.736,393479385840.205,453885460992.908,378849191624.702,420945705225.424,490806911071.277,500029909755.049
GDP (current US$),NY.GDP.MKTP.CD,Oman,OMN,19507412380.9157,19452015761.4835,20142782997.2208,21633810317.4324,24763589276.3415,31081924827.9236,37215865059.4237,42085305930.9258,60905332090.4357,48388296879.0032,58641352878.4278,69521977153.3923,77497269805.4572
GDP (current US$),NY.GDP.MKTP.CD,Pakistan,PAK,73952374969.7995,72309738921.3329,72306820396.2325,83244801092.7096,97977766197.6724,109502102510.883,137264061106.043,152385716311.916,170077814106.305,167874973609.977,177165635077.065,213587413183.996,224383620829.57
GDP (current US$),NY.GDP.MKTP.CD,Palau,PLW,159855700,167035100,168681200,173898900,191243000,206232600,208666100,211558600,213354500,198202400,197558700,217377500,232478600
GDP (current US$),NY.GDP.MKTP.CD,Panama,PAN,11620500000,11807500000,12272400000,12933200000,14179300000,15464700000,17137000000,21121900000,24884000000,25925100000,28814100000,33270500000,37956200000
GDP (current US$),NY.GDP.MKTP.CD,Papua New Guinea,PNG,3521348154.79666,3081029665.98233,2999542369.42117,3536459119.8821,3927114456.84311,4901584516.12903,5598700444.44444,6329292929.29293,8010370370.37037,7914594202.89855,9480047958.80839,12393604089.4569,15653921367.2759
GDP (current US$),NY.GDP.MKTP.CD,Paraguay,PRY,8195993230.74275,7662595075.90241,6325151760.0669,6588103836.34739,8033877360.41697,8734651405.96572,10662013273.2006,13794909537.4393,18504128632.4505,15929903100.3616,20030529733.4432,25071193102.1055,24611040342.6795
GDP (current US$),NY.GDP.MKTP.CD,Peru,PER,50936239280.8577,51592179795.66,54452491886.5129,59034091562.2053,66730306799.5311,74963815412.6214,87985689388.3792,102172270670.773,121571548180.023,121200381042.497,148522810971.502,170564249004.954,192628494178.354
GDP (current US$),NY.GDP.MKTP.CD,Philippines,PHL,81026294682.2965,76261998623.045,81357657790.1449,83908205719.0885,91371236938.632,103065972408.034,122210719245.902,149359920005.894,173602533344.875,168333540385.906,199589447424.074,224142872191.204,250240023744.459
GDP (current US$),NY.GDP.MKTP.CD,Poland,POL,171708027298.226,190901056474.267,198679176378.605,217514167875.179,253525770715.543,304412019236.713,343338920225.625,428948928326.165,530185123692.512,436476394987.34,476687891752.065,524362764952.072,496205742361.431
GDP (current US$),NY.GDP.MKTP.CD,Portugal,PRT,118358489957.619,121545880984.34,134228697534.35,164964195259.594,189195659111.086,197299605780.232,208556265151.808,240157009460.916,262017296166.035,243731066786.88,238303443425.21,244895101712.451,218000200299.73
GDP (current US$),NY.GDP.MKTP.CD,Puerto Rico,PRI,61701810000,69668635000,72546194000,75833996000,80322313000,83914521340.5431,87276164364.6388,89524131617.1909,93639316000,96385638000,98381268000,100351670000,101080738000
GDP (current US$),NY.GDP.MKTP.CD,Qatar,QAT,17759889598.0532,17538461033.0061,19363735705.6768,23533790530.5514,31734065019.4957,44530493222.1334,60882141102.5301,79711810889.5326,115269776897.725,97798348829.8202,125122249141.251,169804665435.929,190289829680.715
GDP (current US$),NY.GDP.MKTP.CD,Romania,ROM,37305099928.1587,40585886768.9713,45988510813.5033,59466017705.5346,75794733525.1394,99172613715.9198,122695850811.978,170616958884.446,204338605783.705,164344371295.287,164792252745.524,182610666615.642,169396055590.796
GDP (current US$),NY.GDP.MKTP.CD,Russian Federation,RUS,259708496267.33,306602673980.117,345110438693.573,430347770733.155,591016690742.937,764000901159.625,989930542278.695,1299705247685.76,1660844408499.61,1222643696991.85,1524916112078.87,1904793021649.09,2017470930421.08
GDP (current US$),NY.GDP.MKTP.CD,Rwanda,RWA,1734938190.27765,1674685125.62865,1677447003.07548,1845979351.35205,2089188920.75355,2581465675.18193,3110327822.99407,3775447705.93559,4796573942.74333,5308990208.79641,5698548923.48065,6406727020.12819,7219656633.86281
GDP (current US$),NY.GDP.MKTP.CD,Samoa,WSM,269019710.327456,273088357.1637,288075318.910738,338836026.389264,420318071.937836,462644663.06818,508505414.399597,550967295.280901,644145158.435121,562357861.823036,643059403.014481,737053938.86719,801803524.477956
GDP (current US$),NY.GDP.MKTP.CD,San Marino,SMR,773907642.414748,815205233.062791,879957209.923907,1122981525.35502,1317357834.61634,1375416604.48689,1469075398.31891,1687653983.02765,1899809579.61037,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Sao Tome and Principe,STP,76709304.533641,76553443.3856326,84617970.6711633,101315399.609525,110723361.793262,123258507.091215,135181861.925909,144259256.646072,183464986.350986,196473838.854983,201037916.581571,248286778.21572,263328450.308679
GDP (current US$),NY.GDP.MKTP.CD,Saudi Arabia,SAU,188441864874.667,183012268441.6,188551196398.933,214572800000,258742133333.333,328459608764.111,376900133511.348,415909018143.01,519796800000,429097866666.667,526811466666.667,669506666666.667,733955733333.333
GDP (current US$),NY.GDP.MKTP.CD,Senegal,SEN,4679604921.61551,4877602012.4664,5333862343.63202,6858952716.48403,8031344239.63806,8707015063.83319,9358710763.41854,11284603480.5523,13386346542.9706,12812994669.8104,12932427724.317,14440676498.0708,14045680426.6265
GDP (current US$),NY.GDP.MKTP.CD,Serbia,SRB,6540247190.33529,12267175481.2542,16116843146.4806,21188704081.2428,24861483280.6339,26252007830.4639,30607991862.4843,40289556656.1455,49259526052.7426,42616653299.9115,39368633038.1209,46462547041.1781,40791444602.9009
GDP (current US$),NY.GDP.MKTP.CD,Seychelles,SYC,614877971.233472,622257630.832047,697514005.389262,705702638.230111,916940120.733087,916940120.733087,1019679309.97015,1018943341.96802,962313214.137932,847424851.518855,973355737.97626,1059593023.12596,1032199340.94769
GDP (current US$),NY.GDP.MKTP.CD,Sierra Leone,SLE,635874002.198748,1079478387.83576,1239004287.75607,1371442565.69701,1431208677.30352,1627853086.42403,1887429109.51298,2158653216.17331,2505620416.4953,2453972925.49437,2578159495.5593,2925391429.79832,3529350504.38382
GDP (current US$),NY.GDP.MKTP.CD,Singapore,SGP,95835970989.329,89285087394.9509,91941791943.6165,97002305536.1569,114186643421.944,127417879442.861,147794117647.059,179981089530.567,192231202951.056,192406441416.028,236420337242.775,274065043105.538,286908399901.813
GDP (current US$),NY.GDP.MKTP.CD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Slovak Republic,SVK,29110067256.311,30699979418.3445,35144769433.4651,46810992099.3228,57329422647.1319,62676556398.4579,70450243382.2607,86030964960.3066,99832535520.7265,88634272020.0056,89011919205.298,97525386433.1387,92746685082.8729
GDP (current US$),NY.GDP.MKTP.CD,Slovenia,SVN,20341391805.5921,20875944894.3895,23563028318.6541,29698471223.4945,34470563470.0842,36344911638.3462,39585411480.4822,48114688201.4782,55589849128.4605,50244793831.6199,47972988741.7219,51248860578.2597,46262305280.7401
GDP (current US$),NY.GDP.MKTP.CD,Solomon Islands,SLB,435101217.233417,400464593.025503,341663053.747461,332736306.539249,375109694.525921,413909879.281265,456735444.86792,516209150.326797,608292551.761226,597765363.128492,681587104.773714,868574141.232093,989911515.876036
GDP (current US$),NY.GDP.MKTP.CD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,South Africa,ZAF,132877640152.963,118478986833.533,111100858130.227,168219325183.617,219092936699.386,247051562311.219,261007039378.852,286171830700.042,273141750192.768,284183101099.752,365208432989.369,403894316554.738,382337636447.523
GDP (current US$),NY.GDP.MKTP.CD,South Sudan,SSD,..,..,..,..,..,..,..,..,15550136278.8696,12231362022.6859,15728045817.4245,18831595688.2841,10368813559.322
GDP (current US$),NY.GDP.MKTP.CD,Spain,ESP,595402616546.895,625975838926.175,705145868624.13,906853273137.698,1069601981710.16,1157247674476.45,1264486722860.56,1479265709739.78,1635049580162.05,1498984446173.62,1431587612302.26,1494598106576.36,1355732589969.33
GDP (current US$),NY.GDP.MKTP.CD,Sri Lanka,LKA,16330810303.9159,15746224409.8,17102623876.2283,18881765437.2151,20662525941.2986,24405791044.7761,28267410542.5164,32351184234.3157,40715240468.9375,42067974595.4411,49567521669.9098,59178013927.8285,59393056426.3323
GDP (current US$),NY.GDP.MKTP.CD,St. Kitts and Nevis,KNA,420086426.407158,460467993.79873,480825573.923214,463418870.6482,501150880.038245,543169953.370236,636070988.766581,684148691.621202,734660333.333333,708891296.296296,692457407.407407,728050629.62963,731919888.888889
GDP (current US$),NY.GDP.MKTP.CD,St. Lucia,LCA,780895356.579261,738755098.064226,741966023.933445,805836689.472114,885242280.662354,935463205.701346,1066944388.56449,1143476979.80547,1171371518.51852,1176607814.81481,1244297407.40741,1289531851.85185,1302666703.7037
GDP (current US$),NY.GDP.MKTP.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,St. Vincent and the Grenadines,VCT,396261363.372142,430039288.701529,461883436.287289,481806287.78729,521975101.892698,550728656.940448,610778285.509563,684049037.037037,695428851.851852,674922481.481481,681225962.962963,676406962.962963,693304481.481481
GDP (current US$),NY.GDP.MKTP.CD,Sudan,SDN,12257299147.2936,13182872559.0993,14803423344.843,17646271378.9113,21457886198.4064,26524992244.986,35821858723.6658,45898948553.9203,54527549913.137,53149439400.9886,65632081240.302,67320779804.4854,63152209705.4893
GDP (current US$),NY.GDP.MKTP.CD,Suriname,SUR,892164393.939394,763465550.458716,1078402127.65957,1271196078.43137,1484092538.40527,1793557833.08931,2626093294.46064,2936612021.85792,3532969034.60838,3875409836.06557,4368398047.64333,4423194614.44308,5013030303.0303
GDP (current US$),NY.GDP.MKTP.CD,Swaziland,SWZ,1524490159.09856,1349326983.00661,1224220675.06919,1854020495.72254,2420610578.59952,2584077930.66197,2947922182.75015,3053823329.23844,3019770679.64511,3144680749.14822,3891563478.22481,4145772236.53295,4049589165.57952
GDP (current US$),NY.GDP.MKTP.CD,Sweden,SWE,259802012617.057,239917320966.977,263926220332.543,331108912605.271,381705944707.296,389042905733.083,420029322674.677,487818493601.646,513965715632.408,429655957162.127,488377689564.921,563109663291.177,543880647757.404
GDP (current US$),NY.GDP.MKTP.CD,Switzerland,CHE,271659728209.379,278628772872.719,301127808995.252,351982634291.23,393541693928.428,407543292839.302,429180758069.191,477421391034.262,551552055046.21,539507555858.517,581208562423.374,696278717728.137,666100606813.394
GDP (current US$),NY.GDP.MKTP.CD,Syrian Arab Republic,SYR,19325894913.1254,21099833783.503,21582248881.6592,21828144686.0394,25086930693.0693,28858965517.2414,33332844574.7801,40405006007.2086,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Tajikistan,TJK,860550294.273467,1080774005.56446,1221113794.72523,1554125542.56223,2076148710.31813,2312319579.02843,2830236053.84429,3719497371.09659,5161336170.46084,4979481980.35098,5642178579.58438,6522732202.50748,7633049792.09321
GDP (current US$),NY.GDP.MKTP.CD,Tanzania,TZA,10185786170.7327,10383560997.7807,10805600068.704,11659129814.7433,12825801916.6063,14141916592.3846,14331231238.9296,16825547176.0564,20715086118.9359,21368165683.2543,22915004589.3115,23874165023.8927,28248632095.6877
GDP (current US$),NY.GDP.MKTP.CD,Thailand,THA,122725247705.559,115536405150.354,126876918690.024,142640079033.312,161339790594.627,176351948403.908,207088828467.346,246976870172.836,272577799257.354,263711244888.554,318907930075.712,345672232115.625,365965815820.015
GDP (current US$),NY.GDP.MKTP.CD,Timor-Leste,TMP,368000000,452000000,444000000,453000000,466000000,491000000,463000000,559000000,694000000,818000000,934000000,1123000000,1270000000
GDP (current US$),NY.GDP.MKTP.CD,Togo,TGO,1294250279.68129,1332328986.28277,1474630199.41874,1673690389.7013,1937074537.93089,2115154090.31071,2202809210.74095,2523462648.98387,3163416556.05377,3163000590.66298,3172945506.35697,3756023047.79099,3915754216.20669
GDP (current US$),NY.GDP.MKTP.CD,Tonga,TON,188623258.458914,167042880.0712,181801946.956496,208098551.915313,240794581.220937,264812953.795399,295998379.120618,301064027.077313,346850175.914552,318522296.093228,369212477.462857,423038016.923803,471575497.307216
GDP (current US$),NY.GDP.MKTP.CD,Trinidad and Tobago,TTO,8154315701.99886,8824873155.62584,9008273516.35786,11235960527.5348,12884712295.9948,16088526685.8421,18460889362.9894,21830397704.6306,28165793617.6367,19332270662.3097,20758191857.9814,23676348287.279,23436342519.9322
GDP (current US$),NY.GDP.MKTP.CD,Tunisia,TUN,21473188881.5933,22066101341.4888,23141757277.9136,27453084982.5378,31183139301.4853,32282960678.4888,34378437265.2141,38920218579.235,44856586316.0458,43454935940.1614,44426016487.355,45950845290.5242,45238619629.9379
GDP (current US$),NY.GDP.MKTP.CD,Turkey,TUR,266567532725.557,196005289695.051,232534560441.697,303005303081.914,392166275594.77,482979839089.015,530900094644.732,647155131936.449,730337495735.69,614553921806.452,731168051903.114,774754155283.582,788863301670.379
GDP (current US$),NY.GDP.MKTP.CD,Turkmenistan,TKM,2904662604.82053,3534771968.51189,4462028988.72949,5977440582.80171,6838351088.46688,8104355716.8784,10277598152.4249,12664165103.1895,19271523178.8079,20214385964.9123,22148070175.4386,29233333333.3333,35164210526.3158
GDP (current US$),NY.GDP.MKTP.CD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Tuvalu,TUV,13741844.5911473,13196254.8666433,15451309.0427519,18230911.0375253,21535683.8836479,21839543.6333183,22903319.50355,27030996.0274377,30290770.2566871,27101312.7916078,31824701.2783331,39313508.6934276,39875708.119439
GDP (current US$),NY.GDP.MKTP.CD,Uganda,UGA,6193246632.3273,5840503702.93999,6178563467.08765,6336696288.99935,7940362663.20133,9013834490.37669,9942597753.14256,12292813800.4964,14239026767.7073,14824492062.1218,16030996179.091,15493320081.9136,20040545044.9395
GDP (current US$),NY.GDP.MKTP.CD,Ukraine,UKR,31261527363.144,38009344576.6088,42392896031.2394,50132953288.203,64883060725.7003,86142018069.3504,107753069306.931,142719009900.99,179992405832.321,117227769791.56,136419300367.962,163421733018.726,176603428857.465
GDP (current US$),NY.GDP.MKTP.CD,United Arab Emirates,ARE,104337375342.526,103311643522.892,109816204634.494,124346361618.639,147824374542.517,180617023539.137,222105928740.596,257916140791.417,315474644818.136,253547454485.551,286049293398.983,347454060299.355,372313965706.545
GDP (current US$),NY.GDP.MKTP.CD,United Kingdom,GBR,1548663943107.88,1529094573197.06,1674416966426.86,1943714285714.29,2298126991101.83,2412116400352.73,2582815892447.53,2963265224452.5,2791855193222.01,2308925879444.72,2407933767804.59,2591846114476.31,2614946487602.81
GDP (current US$),NY.GDP.MKTP.CD,United States,USA,10284800000000,10621800000000,10977500000000,11510700000000,12274900000000,13093700000000,13855900000000,14477600000000,14718600000000,14418700000000,14964400000000,15517900000000,16163200000000
GDP (current US$),NY.GDP.MKTP.CD,Uruguay,URY,22823255805.9664,20898788420.0932,13606494599.021,12045627411.0182,13686333821.7864,17362872704.1985,19579479148.4953,23410536926.5382,30366148181.398,30461322497.5401,38881102099.8793,47236710628.2914,50004354647.2594
GDP (current US$),NY.GDP.MKTP.CD,Uzbekistan,UZB,13760374487.51,11401351420.1718,9687951055.22541,10128112401.4248,12030023547.8807,14307509838.8053,17030896203.1963,22311393927.8817,27934030937.2157,32816828372.9753,39332770928.9426,45324319955.3884,51183443224.9939
GDP (current US$),NY.GDP.MKTP.CD,Vanuatu,VUT,272014693.050806,257926881.72043,262603781.799059,314463144.04219,364996869.129618,394962552.336108,437072933.899158,526425740.447881,607983815.257081,610075806.66568,700804286.224354,792149700.679116,781702874.106058
GDP (current US$),NY.GDP.MKTP.CD,"Venezuela, RB",VEN,117147614565.563,122909734601.322,92889586976.1833,83622191418.9774,112451400422.982,145513489651.872,183477522123.894,230364229156.963,315600372612.948,329419189566.837,393801556872.313,316482176578.929,381286223859.371
GDP (current US$),NY.GDP.MKTP.CD,Vietnam,VNM,33640085727.518,35291349277.3143,37947904054.452,42717072777.5838,49424107709.8946,57633255739.4104,66371664817.0436,77414425532.2452,99130304099.1274,106014600963.957,115931749904.86,135539487317.008,155820001920.492
GDP (current US$),NY.GDP.MKTP.CD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,West Bank and Gaza,WBG,4316456402.62911,4007793546.37782,3557451046.5733,3959278954.90714,4327268305.38559,4834276370.98668,4914728157.12703,5508346521.41084,6673500000,7268200000,8913100000,10465400000,11262141134.3655
GDP (current US$),NY.GDP.MKTP.CD,"Yemen, Rep.",YEM,9636342274.82408,9854042164.67463,10693278291.8149,11777768086.8693,13873500887.5612,16753787028.2859,19081726103.2145,25633674563.5493,30397203368.9725,27838718233.1099,31743751169.3171,29207296703.2967,31992801302.9316
GDP (current US$),NY.GDP.MKTP.CD,Zambia,ZMB,3600631918.50658,4094441301.21423,4193850445.42632,4901869715.90457,6221109716.39571,8331863989.52213,12756957883.9326,14056878376.0998,17911046608.5571,15328314220.1859,20265396325.5947,23731894786.498,24939543374.1362
GDP (current US$),NY.GDP.MKTP.CD,Zimbabwe,ZWE,6689957600,6777384700,6342116400,5727591800,5805598400,5755215200,5443896500,5291950100,4415702800,8157077400,9456808200,10956226600,12472416700
GDP (current US$),NY.GDP.MKTP.CD,Arab World,ARB,726012626496.09,713007194293.451,724009906451.922,815538537451.947,959405027973.279,1176100113380.11,1399822842753.85,1638668684413.22,2079570726698.25,1791752937021.76,2097884309178.57,2487905323871.43,2744380705807.86
GDP (current US$),NY.GDP.MKTP.CD,Caribbean small states,CSS,32283550905.1253,33156568952.8547,34952635480.1792,37422356830.3295,40770535976.8498,46587144814.1829,52490948176.4208,58438689570.0527,66698700872.5015,56145294968.5054,59375034444.9625,64008052113.8963,65360347413.8184
GDP (current US$),NY.GDP.MKTP.CD,East Asia & Pacific (all income levels),EAS,8107479659612.31,7539249366343.71,7664826634091.67,8427289876584.18,9451130209964.22,10059242351774.1,10675204609803.8,11955560393178.8,13785461196880.5,14162019832885.7,16439333902167.9,18992715041363.5,20293482500884.4
GDP (current US$),NY.GDP.MKTP.CD,East Asia & Pacific (developing only),EAP,1723380122030.82,1834852649064.81,2028425265890.77,2291383749773.66,2657177720392.02,3072049410957.81,3693463640569.7,4663836405174.6,5895846365886.16,6360249316603.31,7628835929012.15,9293588723128.9,10331076593923.3
GDP (current US$),NY.GDP.MKTP.CD,Euro area,EMU,6471760059887.36,6575324709121.73,7151851435977.1,8823945370126.34,10116968412395.2,10494662127966.1,11138042706617.9,12820776033166.6,14052955718797.8,12857708782004.2,12595554290167.6,13577024737331.4,12620258555028.4
GDP (current US$),NY.GDP.MKTP.CD,Europe & Central Asia (all income levels),ECS,9911801372127,10016822082012.8,10961731236956.3,13370340038917.2,15588234403719.2,16594802827151.1,17966894068897.6,21003677460886.4,23065273652028.2,20300592389315.2,20811125669564.4,22913591071548.6,22002547300462.3
GDP (current US$),NY.GDP.MKTP.CD,Europe & Central Asia (developing only),ECA,479205528495.087,436252848983.083,509499460939.713,647766987254.324,824926783295.352,1009066504151.65,1164178343612.57,1475119837966.11,1756557055197.15,1463062396744.02,1652860016198.11,1847859023386.64,1873978729250.51
GDP (current US$),NY.GDP.MKTP.CD,European Union,EUU,8808544629037.12,8911276745504.12,9719946209088.83,11852251677218.9,13689653026260.7,14312647594144.6,15273668674696.5,17661350374599.5,19008890167151.8,17001813534975.2,16934782699535.5,18308288302106.8,17251951436183
GDP (current US$),NY.GDP.MKTP.CD,Heavily indebted poor countries (HIPC),HPC,153864090055.924,145792830831.924,157551860014.142,179173334761.13,206564084336.292,237060004799.58,283321386507.653,338985165731.811,407490091878.697,407174789546.598,450893476309.814,502249294965.972,538152345026.873
GDP (current US$),NY.GDP.MKTP.CD,High income,HIC,27542294680081.9,27333039728802.4,28518880261954.6,32034382450230.7,35764624740362.1,37940430967008.3,40251927703614.1,44234121418366.3,47263244673120.4,43978496311634.2,46366497466187.6,50265968061268.8,50442681355620.1
GDP (current US$),NY.GDP.MKTP.CD,High income: OECD,OEC,26100224095547.6,25884350096591.4,26998281037510.7,30331352197874.2,33717112456480.1,35490791599942.4,37363521126658,40796265459931.1,43124079100060.4,40582578378374.1,42358994825139.1,45430380278064,45315912059937.7
GDP (current US$),NY.GDP.MKTP.CD,High income: nonOECD,NOC,1439783492804.19,1446620700517.58,1518544017006.07,1700664441038.85,2046540891507.77,2451779810946.99,2893985009727.17,3446998769568.84,4156422333809.67,3404017269100.08,4024583886541.33,4863924678084.93,5161197132709.94
GDP (current US$),NY.GDP.MKTP.CD,Latin America & Caribbean (all income levels),LCN,2312403052866.58,2256679272354.05,1999353928923.38,2060751560916.43,2364388613696.42,2859771903092.66,3351637844140.74,3949352728622.94,4579901661224.36,4300977053207.47,5308616842812.9,5949147408566.04,5952173474355.69
GDP (current US$),NY.GDP.MKTP.CD,Latin America & Caribbean (developing only),LAC,2119423478924.69,2063922940251.9,1812553786070.51,1862722706953.27,2133995622649.41,2592085918899.8,3042934561730.74,3609725171671.22,4213480213177.24,3949935827717.51,4897062786884.22,5488246013460.57,5472452378257.49
GDP (current US$),NY.GDP.MKTP.CD,Least developed countries: UN classification,LDC,194071272365.368,186106406988.951,201016817757.836,225333928763.592,262896410443.207,309152685348.422,370797172033.254,455652881050.186,560179036486.991,554362411404.269,621227159816.543,699703265371.794,742272432383.881
GDP (current US$),NY.GDP.MKTP.CD,Low & middle income,LMY,5740094167132,5752445973566.07,5813310967446.55,6522940141704.65,7646327920435.36,9025169176010.5,10631509555461.6,13100527046295.9,15608920780211.1,15577595306604.4,18876177877623.2,21906392553199.5,23110477174191.3
GDP (current US$),NY.GDP.MKTP.CD,Low income,LIC,178870576576.96,168499942982.016,176500560829.205,193556276053.321,216795847306.216,242141171806.759,280350393086.522,331185048063.432,390783010521.847,417888203091.802,455387207380.686,506290794645.147,561066931052.184
GDP (current US$),NY.GDP.MKTP.CD,Lower middle income,LMC,1241008160914.98,1253774651238.33,1346973255507.07,1543093930767.11,1769079393193.26,2041723857853.28,2429261931331.04,2999723860194.35,3337126800192.31,3416049506086.96,4307477463057.33,4870886754484.12,5043300972763.38
